order_id,order_date,product,category,region,segment,gender,age_group,channel,quantity,unit_price,discount,revenue,cost,profit
ORD-11142,2023-11-01,Wireless Mouse,Electronics,West,SMB,Female,25-34,Partner,10,53.69,0.15,456.36,273.47,182.89
ORD-10981,2023-11-01,Notebook Set,Stationery,West,Enterprise,Male,45-54,Retail,19,15.74,0.2,239.25,108.93,130.32
ORD-10538,2023-11-02,Headphones Elite,Electronics,North,Enterprise,Non-binary,55+,Partner,16,261.25,0.0,4180.0,1975.61,2204.39
ORD-11749,2023-11-02,Laptop Pro,Electronics,North,Individual,Female,18-24,Direct Sales,10,1336.2,0.05,12693.9,8242.94,4450.96
ORD-10354,2023-11-05,Wireless Mouse,Electronics,North,Enterprise,Male,25-34,Retail,12,56.31,0.2,540.58,279.52,261.06
ORD-11465,2023-11-05,Pen Collection,Stationery,South,SMB,Male,45-54,Online,8,19.2,0.0,153.6,72.94,80.66
ORD-11040,2023-11-07,Notebook Set,Stationery,South,Startup,Male,25-34,Retail,2,13.53,0.0,27.06,17.63,9.43
ORD-11447,2023-11-08,Pen Collection,Stationery,Central,Enterprise,Male,25-34,Direct Sales,4,5.58,0.2,17.86,8.4,9.46
ORD-11113,2023-11-08,Notebook Set,Stationery,Central,Enterprise,Male,55+,Partner,19,21.58,0.2,328.02,197.2,130.82
ORD-10017,2023-11-08,Laptop Pro,Electronics,North,Enterprise,Male,18-24,Online,3,1508.49,0.1,4072.92,2513.99,1558.93
ORD-11282,2023-11-09,Headphones Elite,Electronics,South,Enterprise,Female,18-24,Retail,6,346.77,0.05,1976.59,1073.18,903.41
ORD-11607,2023-11-09,Ergonomic Pillow,Furniture,Central,Startup,Female,25-34,Retail,18,80.45,0.15,1230.88,681.93,548.95
ORD-11110,2023-11-09,Laptop Pro,Electronics,East,SMB,Male,18-24,Partner,4,1236.66,0.15,4204.64,2516.95,1687.69
ORD-11037,2023-11-09,Notebook Set,Stationery,North,Enterprise,Female,25-34,Online,1,13.36,0.1,12.02,8.18,3.84
ORD-10767,2023-11-10,Standing Desk,Furniture,North,Startup,Male,45-54,Partner,19,526.44,0.1,9002.12,5437.51,3564.61
ORD-11094,2023-11-10,Ergonomic Pillow,Furniture,West,SMB,Female,25-34,Direct Sales,14,50.78,0.05,675.37,462.63,212.74
ORD-10036,2023-11-10,Wireless Mouse,Electronics,East,Startup,Non-binary,55+,Partner,1,29.04,0.1,26.14,12.93,13.21
ORD-10893,2023-11-10,Notebook Set,Stationery,North,Enterprise,Non-binary,18-24,Retail,12,21.12,0.1,228.1,145.01,83.09
ORD-10302,2023-11-11,Planner 2024,Stationery,South,Enterprise,Non-binary,45-54,Online,20,19.03,0.05,361.57,193.51,168.06
ORD-11655,2023-11-12,Monitor 27in,Electronics,North,SMB,Male,45-54,Retail,3,540.63,0.1,1459.7,788.65,671.05
ORD-10809,2023-11-12,Wireless Mouse,Electronics,Central,Startup,Non-binary,45-54,Retail,6,47.24,0.1,255.1,177.17,77.93
ORD-11138,2023-11-14,Notebook Set,Stationery,Central,SMB,Non-binary,25-34,Retail,2,24.55,0.1,44.19,28.64,15.55
ORD-11354,2023-11-17,Ergonomic Pillow,Furniture,East,Individual,Male,25-34,Direct Sales,7,56.35,0.1,355.0,194.6,160.4
ORD-11566,2023-11-17,Headphones Elite,Electronics,Central,SMB,Male,18-24,Retail,1,111.98,0.0,111.98,60.89,51.09
ORD-11291,2023-11-19,Office Chair,Furniture,East,Enterprise,Male,25-34,Retail,15,156.33,0.15,1993.21,931.52,1061.69
ORD-10060,2023-11-20,Monitor 27in,Electronics,South,Individual,Non-binary,55+,Partner,1,398.29,0.1,358.46,177.6,180.86
ORD-10177,2023-11-20,Planner 2024,Stationery,East,SMB,Female,55+,Direct Sales,17,31.57,0.2,429.35,245.79,183.56
ORD-11858,2023-11-21,Ergonomic Pillow,Furniture,East,SMB,Female,45-54,Direct Sales,16,80.02,0.05,1216.3,808.58,407.72
ORD-11700,2023-11-21,Headphones Elite,Electronics,West,SMB,Non-binary,25-34,Partner,10,113.55,0.15,965.17,586.97,378.2
ORD-11641,2023-11-22,Wireless Mouse,Electronics,East,Enterprise,Non-binary,45-54,Retail,1,45.18,0.1,40.66,28.28,12.38
ORD-11056,2023-11-23,Laptop Pro,Electronics,East,Startup,Male,25-34,Direct Sales,19,1436.76,0.2,21838.75,11324.87,10513.88
ORD-11680,2023-11-24,Notebook Set,Stationery,South,Enterprise,Female,18-24,Retail,4,15.79,0.05,60.0,41.72,18.28
ORD-10016,2023-11-24,Ergonomic Pillow,Furniture,West,Enterprise,Male,25-34,Online,1,69.42,0.05,65.95,39.38,26.57
ORD-10149,2023-11-25,Wireless Mouse,Electronics,Central,Startup,Male,18-24,Direct Sales,6,54.06,0.15,275.71,191.67,84.04
ORD-11802,2023-11-25,Wireless Mouse,Electronics,Central,Individual,Female,25-34,Retail,8,56.06,0.1,403.63,277.22,126.41
ORD-10417,2023-11-25,Monitor 27in,Electronics,South,Enterprise,Male,55+,Partner,18,434.21,0.0,7815.78,3831.17,3984.61
ORD-10529,2023-11-25,Notebook Set,Stationery,Central,SMB,Male,18-24,Direct Sales,18,16.65,0.05,284.71,130.18,154.53
ORD-11515,2023-11-26,Planner 2024,Stationery,Central,Enterprise,Male,55+,Online,17,25.75,0.1,393.98,203.01,190.97
ORD-10011,2023-11-28,Ergonomic Pillow,Furniture,North,Enterprise,Non-binary,55+,Direct Sales,4,54.68,0.05,207.78,117.07,90.71
ORD-11691,2023-11-28,Headphones Elite,Electronics,Central,Startup,Non-binary,18-24,Direct Sales,19,165.3,0.1,2826.63,1839.84,986.79
ORD-10621,2023-11-28,Laptop Pro,Electronics,South,Startup,Female,45-54,Partner,6,1261.45,0.05,7190.27,4140.49,3049.78
ORD-11698,2023-11-28,Notebook Set,Stationery,East,Individual,Female,45-54,Partner,18,23.39,0.2,336.82,189.51,147.31
ORD-11535,2023-11-28,Notebook Set,Stationery,East,SMB,Female,55+,Online,2,14.35,0.0,28.7,20.04,8.66
ORD-10423,2023-11-28,Office Chair,Furniture,West,Enterprise,Non-binary,18-24,Direct Sales,4,350.74,0.1,1262.66,844.76,417.9
ORD-10226,2023-11-29,Pen Collection,Stationery,North,Enterprise,Female,25-34,Online,20,16.54,0.2,264.64,145.33,119.31
ORD-11191,2023-11-30,Ergonomic Pillow,Furniture,East,Startup,Female,55+,Retail,9,73.89,0.2,532.01,280.48,251.53
ORD-10746,2023-12-01,Pen Collection,Stationery,East,Individual,Female,25-34,Direct Sales,7,11.9,0.2,66.64,35.46,31.18
ORD-11523,2023-12-01,Laptop Pro,Electronics,North,Startup,Male,45-54,Direct Sales,3,1416.88,0.2,3400.51,1764.08,1636.43
ORD-11808,2023-12-01,Laptop Pro,Electronics,Central,Startup,Non-binary,35-44,Online,6,1656.25,0.2,7950.0,3860.91,4089.09
ORD-11397,2023-12-03,Planner 2024,Stationery,South,Individual,Female,18-24,Partner,18,25.34,0.0,456.12,233.94,222.18
ORD-10440,2023-12-05,Planner 2024,Stationery,Central,Individual,Male,18-24,Retail,8,21.27,0.1,153.14,96.11,57.03
ORD-11181,2023-12-06,Notebook Set,Stationery,East,Individual,Female,55+,Retail,5,18.81,0.2,75.24,39.77,35.47
ORD-11562,2023-12-07,Headphones Elite,Electronics,East,Enterprise,Non-binary,45-54,Partner,14,257.59,0.05,3425.95,1554.47,1871.48
ORD-10540,2023-12-07,Standing Desk,Furniture,East,Startup,Non-binary,35-44,Partner,3,533.09,0.2,1279.42,891.25,388.17
ORD-11791,2023-12-07,Headphones Elite,Electronics,East,Individual,Male,18-24,Online,20,157.7,0.15,2680.9,1512.64,1168.26
ORD-10482,2023-12-07,Headphones Elite,Electronics,West,Startup,Female,25-34,Direct Sales,20,263.85,0.1,4749.3,2338.15,2411.15
ORD-11780,2023-12-07,Planner 2024,Stationery,South,Enterprise,Female,18-24,Online,6,19.51,0.2,93.65,42.29,51.36
ORD-10644,2023-12-08,Planner 2024,Stationery,North,Startup,Female,18-24,Partner,12,23.24,0.0,278.88,171.6,107.28
ORD-11618,2023-12-08,Headphones Elite,Electronics,East,Individual,Male,25-34,Partner,1,233.13,0.15,198.16,109.19,88.97
ORD-10718,2023-12-09,Headphones Elite,Electronics,West,SMB,Non-binary,55+,Partner,13,293.85,0.1,3438.05,1619.56,1818.49
ORD-10359,2023-12-10,Standing Desk,Furniture,East,Enterprise,Female,25-34,Partner,13,359.46,0.2,3738.38,2515.99,1222.39
ORD-11971,2023-12-12,Standing Desk,Furniture,Central,Individual,Non-binary,25-34,Direct Sales,4,340.5,0.1,1225.8,627.03,598.77
ORD-11847,2023-12-13,Monitor 27in,Electronics,East,Enterprise,Female,25-34,Partner,14,457.19,0.0,6400.66,3291.43,3109.23
ORD-10202,2023-12-14,Headphones Elite,Electronics,West,Individual,Female,18-24,Retail,4,144.62,0.2,462.78,253.73,209.05
ORD-10461,2023-12-14,Ergonomic Pillow,Furniture,East,Individual,Male,55+,Retail,11,76.62,0.1,758.54,505.88,252.66
ORD-11634,2023-12-15,Wireless Mouse,Electronics,North,SMB,Non-binary,55+,Retail,1,28.24,0.05,26.83,15.28,11.55
ORD-10849,2023-12-15,Office Chair,Furniture,North,Individual,Female,45-54,Partner,13,247.77,0.2,2576.81,1627.74,949.07
ORD-11273,2023-12-16,Laptop Pro,Electronics,Central,Enterprise,Female,35-44,Online,6,1554.06,0.05,8858.14,5979.76,2878.38
ORD-11239,2023-12-19,Office Chair,Furniture,West,Individual,Non-binary,25-34,Retail,3,206.58,0.1,557.77,270.58,287.19
ORD-10722,2023-12-19,Planner 2024,Stationery,North,Individual,Female,25-34,Retail,10,20.69,0.2,165.52,102.31,63.21
ORD-11042,2023-12-19,Laptop Pro,Electronics,North,Enterprise,Female,55+,Retail,14,1486.56,0.05,19771.25,9003.05,10768.2
ORD-11372,2023-12-21,Pen Collection,Stationery,Central,Individual,Non-binary,45-54,Retail,14,15.32,0.0,214.48,108.62,105.86
ORD-11752,2023-12-22,Wireless Mouse,Electronics,North,Startup,Female,18-24,Retail,18,48.24,0.15,738.07,373.05,365.02
ORD-11431,2023-12-23,Ergonomic Pillow,Furniture,Central,Individual,Male,45-54,Online,11,49.67,0.2,437.1,214.83,222.27
ORD-10627,2023-12-23,Pen Collection,Stationery,North,Enterprise,Male,35-44,Direct Sales,6,17.83,0.2,85.58,43.68,41.9
ORD-10989,2023-12-24,Monitor 27in,Electronics,South,Enterprise,Female,35-44,Online,18,500.66,0.05,8561.29,5264.08,3297.21
ORD-11004,2023-12-24,Notebook Set,Stationery,West,Startup,Female,45-54,Online,10,20.65,0.2,165.2,106.33,58.87
ORD-11413,2023-12-25,Headphones Elite,Electronics,South,Individual,Male,25-34,Direct Sales,13,168.54,0.1,1971.92,1330.28,641.64
ORD-10295,2023-12-26,Headphones Elite,Electronics,West,Enterprise,Female,45-54,Retail,7,327.08,0.1,2060.6,1071.44,989.16
ORD-11764,2023-12-26,Monitor 27in,Electronics,South,SMB,Female,55+,Online,19,452.22,0.0,8592.18,5828.62,2763.56
ORD-11883,2023-12-28,Laptop Pro,Electronics,South,SMB,Female,18-24,Direct Sales,6,1558.91,0.0,9353.46,5364.19,3989.27
ORD-11526,2023-12-29,Laptop Pro,Electronics,West,SMB,Male,45-54,Partner,1,1663.42,0.2,1330.74,660.3,670.44
ORD-10763,2023-12-29,Standing Desk,Furniture,Central,SMB,Non-binary,55+,Direct Sales,14,492.56,0.2,5516.67,3095.71,2420.96
ORD-10474,2023-12-30,Laptop Pro,Electronics,East,SMB,Male,18-24,Partner,5,1283.04,0.1,5773.68,3882.26,1891.42
ORD-10227,2023-12-30,Pen Collection,Stationery,North,Startup,Female,45-54,Retail,18,19.12,0.15,292.54,145.23,147.31
ORD-11550,2023-12-30,Standing Desk,Furniture,North,SMB,Male,35-44,Direct Sales,2,626.96,0.2,1003.14,589.42,413.72
ORD-10428,2023-12-31,Standing Desk,Furniture,East,SMB,Male,25-34,Retail,5,611.58,0.0,3057.9,2079.52,978.38
ORD-11950,2023-12-31,Standing Desk,Furniture,West,Enterprise,Male,55+,Online,14,574.22,0.05,7637.13,3995.24,3641.89
ORD-10681,2024-01-01,Monitor 27in,Electronics,West,Enterprise,Female,18-24,Partner,18,395.56,0.15,6052.07,2893.63,3158.44
ORD-11944,2024-01-01,Notebook Set,Stationery,East,Individual,Male,35-44,Retail,5,14.46,0.2,57.84,36.61,21.23
ORD-11817,2024-01-02,Monitor 27in,Electronics,North,Enterprise,Female,18-24,Online,5,494.1,0.2,1976.4,920.45,1055.95
ORD-10977,2024-01-03,Laptop Pro,Electronics,North,SMB,Female,45-54,Retail,8,1243.58,0.1,8953.78,4861.82,4091.96
ORD-11375,2024-01-03,Wireless Mouse,Electronics,North,Startup,Female,18-24,Partner,13,25.37,0.2,263.85,138.54,125.31
ORD-11265,2024-01-04,Office Chair,Furniture,Central,Startup,Male,55+,Online,19,179.92,0.0,3418.48,2062.92,1355.56
ORD-11705,2024-01-04,Monitor 27in,Electronics,Central,SMB,Male,18-24,Retail,15,529.22,0.0,7938.3,5419.85,2518.45
ORD-11327,2024-01-04,Planner 2024,Stationery,North,Startup,Non-binary,35-44,Partner,16,22.41,0.1,322.7,206.8,115.9
ORD-10089,2024-01-05,Notebook Set,Stationery,North,Enterprise,Female,18-24,Direct Sales,12,16.46,0.05,187.64,109.36,78.28
ORD-11926,2024-01-05,Laptop Pro,Electronics,Central,SMB,Female,55+,Direct Sales,17,1262.62,0.05,20391.31,9178.87,11212.44
ORD-11767,2024-01-06,Ergonomic Pillow,Furniture,East,Enterprise,Male,35-44,Retail,12,78.0,0.05,889.2,602.28,286.92
ORD-10818,2024-01-07,Planner 2024,Stationery,West,SMB,Female,45-54,Online,13,22.55,0.15,249.18,139.63,109.55
ORD-10472,2024-01-08,Planner 2024,Stationery,Central,SMB,Female,55+,Direct Sales,15,23.95,0.15,305.36,137.43,167.93
ORD-10543,2024-01-08,Office Chair,Furniture,West,SMB,Male,55+,Partner,14,188.57,0.05,2507.98,1212.78,1295.2
ORD-11368,2024-01-08,Notebook Set,Stationery,South,Individual,Non-binary,55+,Partner,14,11.3,0.1,142.38,95.56,46.82
ORD-10380,2024-01-09,Pen Collection,Stationery,South,SMB,Non-binary,35-44,Direct Sales,10,8.28,0.2,66.24,38.59,27.65
ORD-10914,2024-01-09,Notebook Set,Stationery,East,Enterprise,Non-binary,35-44,Online,3,23.43,0.2,56.23,27.43,28.8
ORD-10437,2024-01-10,Notebook Set,Stationery,West,Enterprise,Female,35-44,Direct Sales,12,18.41,0.1,198.83,106.58,92.25
ORD-10610,2024-01-10,Headphones Elite,Electronics,South,Individual,Female,55+,Online,13,136.99,0.15,1513.74,821.06,692.68
ORD-11737,2024-01-10,Laptop Pro,Electronics,Central,Startup,Male,18-24,Partner,11,1506.3,0.0,16569.3,9364.02,7205.28
ORD-10723,2024-01-10,Headphones Elite,Electronics,Central,SMB,Male,35-44,Retail,15,124.5,0.15,1587.38,1043.08,544.3
ORD-11356,2024-01-10,Standing Desk,Furniture,South,Startup,Non-binary,25-34,Direct Sales,15,321.75,0.05,4584.94,2712.96,1871.98
ORD-10920,2024-01-11,Planner 2024,Stationery,West,SMB,Non-binary,18-24,Retail,1,19.07,0.0,19.07,10.31,8.76
ORD-11709,2024-01-12,Wireless Mouse,Electronics,Central,SMB,Non-binary,35-44,Direct Sales,9,26.65,0.15,203.87,104.71,99.16
ORD-10124,2024-01-12,Headphones Elite,Electronics,North,Startup,Male,55+,Partner,3,209.18,0.0,627.54,320.57,306.97
ORD-10620,2024-01-13,Planner 2024,Stationery,South,Startup,Female,35-44,Direct Sales,4,25.69,0.1,92.48,60.65,31.83
ORD-11943,2024-01-14,Wireless Mouse,Electronics,North,Startup,Male,55+,Online,10,45.98,0.1,413.82,232.59,181.23
ORD-11306,2024-01-14,Pen Collection,Stationery,South,SMB,Male,35-44,Online,20,18.64,0.2,298.24,201.65,96.59
ORD-11166,2024-01-14,Pen Collection,Stationery,South,Individual,Non-binary,35-44,Direct Sales,4,14.96,0.1,53.86,31.0,22.86
ORD-10712,2024-01-15,Monitor 27in,Electronics,Central,Individual,Non-binary,18-24,Retail,11,495.75,0.0,5453.25,3610.86,1842.39
ORD-10364,2024-01-15,Pen Collection,Stationery,North,SMB,Female,35-44,Partner,15,6.71,0.05,95.62,43.08,52.54
ORD-11602,2024-01-16,Ergonomic Pillow,Furniture,East,SMB,Female,18-24,Online,7,59.73,0.0,418.11,222.15,195.96
ORD-10463,2024-01-16,Laptop Pro,Electronics,Central,Individual,Non-binary,25-34,Online,20,1343.27,0.0,26865.4,16510.73,10354.67
ORD-10653,2024-01-17,Ergonomic Pillow,Furniture,Central,Individual,Non-binary,18-24,Retail,15,47.39,0.05,675.31,429.91,245.4
ORD-11615,2024-01-21,Notebook Set,Stationery,West,SMB,Non-binary,18-24,Retail,17,24.77,0.05,400.04,271.95,128.09
ORD-11740,2024-01-21,Monitor 27in,Electronics,East,Enterprise,Female,18-24,Direct Sales,9,524.87,0.0,4723.83,3098.01,1625.82
ORD-11124,2024-01-21,Standing Desk,Furniture,Central,Enterprise,Female,35-44,Retail,17,305.67,0.15,4416.93,2447.4,1969.53
ORD-11366,2024-01-23,Monitor 27in,Electronics,South,Enterprise,Female,35-44,Online,15,496.21,0.2,5954.52,2923.51,3031.01
ORD-11433,2024-01-24,Planner 2024,Stationery,West,Startup,Non-binary,35-44,Direct Sales,2,31.02,0.2,49.63,23.86,25.77
ORD-11064,2024-01-25,Pen Collection,Stationery,West,Startup,Non-binary,18-24,Retail,2,9.36,0.05,17.78,12.05,5.73
ORD-11708,2024-01-25,Ergonomic Pillow,Furniture,North,Individual,Non-binary,35-44,Retail,9,87.4,0.05,747.27,394.14,353.13
ORD-10098,2024-01-25,Headphones Elite,Electronics,North,Startup,Non-binary,18-24,Partner,9,246.14,0.1,1993.73,951.18,1042.55
ORD-11813,2024-01-25,Ergonomic Pillow,Furniture,East,SMB,Male,18-24,Online,18,62.33,0.2,897.55,466.92,430.63
ORD-10467,2024-01-26,Wireless Mouse,Electronics,West,Enterprise,Female,55+,Partner,2,53.83,0.1,96.89,56.41,40.48
ORD-10316,2024-01-27,Notebook Set,Stationery,North,Individual,Male,35-44,Partner,6,16.69,0.1,90.13,50.47,39.66
ORD-11669,2024-01-27,Laptop Pro,Electronics,East,Enterprise,Non-binary,18-24,Retail,20,1542.94,0.2,24687.04,14222.55,10464.49
ORD-10727,2024-01-27,Wireless Mouse,Electronics,South,Individual,Female,18-24,Retail,4,46.06,0.15,156.6,74.79,81.81
ORD-11335,2024-01-27,Ergonomic Pillow,Furniture,East,Startup,Non-binary,35-44,Retail,19,88.52,0.0,1681.88,764.29,917.59
ORD-10773,2024-01-28,Wireless Mouse,Electronics,East,SMB,Female,45-54,Retail,12,48.13,0.2,462.05,320.79,141.26
ORD-10553,2024-01-28,Laptop Pro,Electronics,North,SMB,Non-binary,25-34,Partner,6,1356.75,0.05,7733.47,4417.59,3315.88
ORD-10995,2024-01-28,Headphones Elite,Electronics,Central,Startup,Male,45-54,Direct Sales,4,112.28,0.15,381.75,241.65,140.1
ORD-10057,2024-01-29,Planner 2024,Stationery,North,Enterprise,Female,55+,Partner,3,25.12,0.1,67.82,30.73,37.09
ORD-11913,2024-01-29,Monitor 27in,Electronics,West,Individual,Male,18-24,Partner,19,300.11,0.2,4561.67,2648.79,1912.88
ORD-10005,2024-01-29,Headphones Elite,Electronics,East,Individual,Non-binary,35-44,Retail,12,152.38,0.1,1645.7,1029.31,616.39
ORD-10140,2024-01-31,Office Chair,Furniture,South,SMB,Female,18-24,Partner,18,383.57,0.2,5523.41,3660.87,1862.54
ORD-11108,2024-01-31,Planner 2024,Stationery,East,SMB,Male,35-44,Retail,17,27.09,0.15,391.45,221.45,170.0
ORD-10429,2024-01-31,Monitor 27in,Electronics,Central,Enterprise,Non-binary,18-24,Partner,20,344.63,0.2,5514.08,3678.95,1835.13
ORD-11650,2024-02-01,Notebook Set,Stationery,Central,Enterprise,Female,45-54,Direct Sales,10,16.38,0.05,155.61,106.82,48.79
ORD-10157,2024-02-01,Planner 2024,Stationery,North,SMB,Non-binary,45-54,Direct Sales,15,30.26,0.2,363.12,175.9,187.22
ORD-11932,2024-02-02,Laptop Pro,Electronics,North,Enterprise,Non-binary,25-34,Partner,4,1228.56,0.1,4422.82,3006.34,1416.48
ORD-11438,2024-02-02,Monitor 27in,Electronics,North,Enterprise,Non-binary,45-54,Direct Sales,16,536.7,0.1,7728.48,4592.73,3135.75
ORD-11412,2024-02-03,Laptop Pro,Electronics,West,Individual,Female,55+,Retail,5,1622.07,0.2,6488.28,4277.3,2210.98
ORD-10389,2024-02-04,Headphones Elite,Electronics,Central,Startup,Non-binary,25-34,Direct Sales,1,238.38,0.2,190.7,92.55,98.15
ORD-11136,2024-02-04,Planner 2024,Stationery,West,Individual,Female,25-34,Direct Sales,20,21.76,0.15,369.92,194.22,175.7
ORD-11393,2024-02-05,Headphones Elite,Electronics,North,Startup,Female,18-24,Retail,13,212.46,0.05,2623.88,1671.81,952.07
ORD-10684,2024-02-05,Pen Collection,Stationery,North,Startup,Non-binary,18-24,Partner,19,18.94,0.0,359.86,237.24,122.62
ORD-10786,2024-02-07,Headphones Elite,Electronics,West,SMB,Female,45-54,Online,5,244.38,0.05,1160.81,611.04,549.77
ORD-10521,2024-02-08,Pen Collection,Stationery,North,SMB,Female,18-24,Direct Sales,18,17.64,0.2,254.02,152.77,101.25
ORD-11525,2024-02-08,Pen Collection,Stationery,East,Enterprise,Female,35-44,Retail,2,13.29,0.0,26.58,16.11,10.47
ORD-10259,2024-02-08,Headphones Elite,Electronics,West,SMB,Non-binary,35-44,Partner,15,118.88,0.0,1783.2,982.03,801.17
ORD-10833,2024-02-09,Laptop Pro,Electronics,Central,Enterprise,Male,25-34,Online,20,1512.04,0.1,27216.72,18589.89,8626.83
ORD-11105,2024-02-09,Monitor 27in,Electronics,Central,Enterprise,Male,45-54,Online,5,477.07,0.05,2266.08,1314.29,951.79
ORD-10769,2024-02-09,Monitor 27in,Electronics,Central,SMB,Male,45-54,Direct Sales,7,370.09,0.0,2590.63,1400.76,1189.87
ORD-10812,2024-02-09,Office Chair,Furniture,East,Individual,Female,25-34,Retail,7,310.51,0.05,2064.89,1405.89,659.0
ORD-11555,2024-02-09,Monitor 27in,Electronics,East,SMB,Female,55+,Partner,10,499.08,0.2,3992.64,2554.79,1437.85
ORD-10942,2024-02-09,Laptop Pro,Electronics,South,Enterprise,Male,18-24,Direct Sales,6,1542.08,0.0,9252.48,4679.56,4572.92
ORD-11575,2024-02-10,Pen Collection,Stationery,South,Individual,Female,55+,Direct Sales,4,7.86,0.15,26.72,12.52,14.2
ORD-11583,2024-02-10,Headphones Elite,Electronics,Central,SMB,Male,35-44,Online,18,135.91,0.05,2324.06,1150.67,1173.39
ORD-11036,2024-02-10,Pen Collection,Stationery,Central,SMB,Male,45-54,Partner,3,13.54,0.05,38.59,24.91,13.68
ORD-10137,2024-02-11,Ergonomic Pillow,Furniture,Central,Enterprise,Non-binary,35-44,Retail,5,48.11,0.2,192.44,125.52,66.92
ORD-10402,2024-02-11,Ergonomic Pillow,Furniture,East,Startup,Non-binary,55+,Retail,13,58.26,0.0,757.38,438.65,318.73
ORD-11116,2024-02-12,Pen Collection,Stationery,East,Enterprise,Male,55+,Partner,13,15.59,0.1,182.4,96.3,86.1
ORD-11934,2024-02-13,Ergonomic Pillow,Furniture,West,Startup,Male,35-44,Online,5,79.37,0.05,377.01,180.67,196.34
ORD-11489,2024-02-15,Office Chair,Furniture,South,Enterprise,Female,35-44,Partner,17,320.08,0.15,4625.16,2848.08,1777.08
ORD-10505,2024-02-15,Wireless Mouse,Electronics,Central,Individual,Non-binary,55+,Retail,18,38.32,0.05,655.27,444.31,210.96
ORD-11951,2024-02-15,Headphones Elite,Electronics,West,Enterprise,Non-binary,45-54,Partner,6,248.12,0.15,1265.41,755.72,509.69
ORD-10003,2024-02-15,Pen Collection,Stationery,Central,Startup,Male,45-54,Online,3,13.28,0.2,31.87,21.4,10.47
ORD-10052,2024-02-16,Headphones Elite,Electronics,South,Individual,Male,18-24,Direct Sales,11,152.92,0.1,1513.91,809.0,704.91
ORD-11695,2024-02-16,Planner 2024,Stationery,East,Startup,Female,55+,Online,16,15.15,0.0,242.4,145.08,97.32
ORD-11476,2024-02-17,Wireless Mouse,Electronics,North,Startup,Non-binary,25-34,Direct Sales,5,34.82,0.15,147.98,102.89,45.09
ORD-11086,2024-02-18,Planner 2024,Stationery,South,SMB,Male,45-54,Direct Sales,19,19.69,0.1,336.7,192.28,144.42
ORD-11736,2024-02-18,Office Chair,Furniture,West,Startup,Female,55+,Retail,1,225.68,0.0,225.68,132.77,92.91
ORD-11923,2024-02-19,Pen Collection,Stationery,South,Individual,Non-binary,55+,Online,10,16.65,0.2,133.2,60.87,72.33
ORD-10049,2024-02-19,Headphones Elite,Electronics,North,SMB,Female,45-54,Online,16,101.47,0.1,1461.17,766.61,694.56
